Q228	Andorra	country in Europe	Andorra
Q3450729	Andover	town in Windsor County, Vermont, United States	Andover, Vermont
Q103604	Andreapol	town in Russia	Andreapol
Q4343568	Andrew Jackson	artwork by Clark Mills	Andrew Jackson (Mills)
Q4757456	Andrew Jackson Downing	artwork by Robert Eberhard Launitz	Andrew Jackson Downing (Launitz)
Q4760745	Andy Griffith Museum		Andy Griffith Museum
Q751172	Andy Warhol Museum	museum in Pittsburgh, Pennsylvania	The Andy Warhol Museum
Q503167	Aneby Municipality	municipality in Jönköping County, Sweden	Aneby Municipality
Q103565	Angarsk	city in Russia	Angarsk
Q255165	Ängbyplan metro station	metro station in western Stockholm	Ängbyplan metro station
Q271107	Ånge	municipality in Västernorrland County, Sweden	Ånge Municipality
Q1914256	Ängelholm-Helsingborg Airport		Ängelholm–Helsingborg Airport
Q4762322	Angel in a Cage	artwork by Richard Pflieger	Angel in a Cage
Q531989	Angel of Grief		Angel of Grief
Q1325290	Angel of the North	sculpture, designed by Antony Gormley	Angel of the North
Q15181138	Angel with the Superscription		Angel with the Superscription
Q15961573	Angkor National Museum		Angkor National Museum
Q43473	Angkor Wat	Hindu/Buddhist temple complex in Cambodia	Angkor Wat
Q541455	Anglo-Egyptian Sudan		Anglo-Egyptian Sudan
Q542638	Angoumois	former province of France	Angoumois
Q543509	Angrignon	metro station on the Green Line, Montreal, Quebec, Canada	Angrignon (Montreal Metro)
Q4764115	Angus Folk Museum		Angus Folk Museum
Q278874	Anhalt-Dessau		Anhalt-Dessau
Q114369	Anhalt-Zerbst		Anhalt-Zerbst
Q1762194	Anil		Anil, Rio de Janeiro
Q615404	Anıtkabir		Anıtkabir
Q103652	Aniva	town in Russia	Aniva
Q4767463	Anna Science Centre, Tiruchirappalli		Anna Science Centre, Tiruchirappalli
Q4766352	Ann Dancing		Ann Dancing
Q165366	Anne Frank House		Anne Frank House
Q206380	Annen	quarter of Witten, North Rhine-Westfalia, Germany	Witten-Annen
Q1640537	Anoeta		Anoeta
Q497830	Anson County	county in North Carolina, United States	Anson County, North Carolina
Q843241	Antalya Museum		Antalya Museum
Q3915	Antananarivo	capital of Madagascar	Antananarivo
Q4771237	Antenna Man	artwork by Eric Nordgulen	Antenna Man (Nordgulen)
Q1117071	Antenor Orrego Private University		Antenor Orrego Private University
Q404459	Antequera	municipality in the province of Bohol, Philippines	Antequera, Bohol
Q572548	Anthology Film Archives		Anthology Film Archives
Q4772806	Anthony J. Drexel	sculpture by Moses Jacob Ezekiel	Anthony J. Drexel (Ezekiel)
Q774683	Anthony Wayne	sculpture by John Gregory (sculptor)	Anthony Wayne (Gregory)
Q2052003	Anticosti National Park		Anticosti National Park
Q576081	Antikenmuseum Basel und Sammlung Ludwig		Antikenmuseum Basel und Sammlung Ludwig
Q2245630	Antinous Farnese		Antinous Farnese
Q200441	Antioch	ancient city in Turkey	Antioch
Q123304	Antioquia Department	department of Colombia	Antioquia Department
Q4775116	Antipodes	artwork by Jim Sanborn	Antipodes (sculpture)
Q13727	Antique	province of the Philippines	Antique (province)
Q14708741	Antique Powerland		Antique Powerland
Q15181875	Anton Art Center		Anton Art Center
Q3332758	Antony House		Antony House
Q4067724	Anuchino, Primorsky Krai		Anuchino, Primorsky Krai
Q4067872	Anyuysk		Anyuysk
Q103620	Anzhero-Sudzhensk		Anzhero-Sudzhensk
Q4778674	Aomori Prefectural Aomori High School		Aomori Prefectural Aomori High School
Q617550	Apamea	ancient city in Al-Suqaylabiyah, Syria	Apamea, Syria
Q617810	Apartheid Museum		Apartheid Museum
Q103661	Apatity		Apatity
Q4658903	A Place to Sit	artwork by Kathryn E. Martin	A Place to Sit
Q9351747	A Polish Nobleman	painting by Rembrandt	A Polish Nobleman
Q945850	Apollo and Daphne	sculpture by Bernini	Apollo and Daphne (Bernini)
Q247282	Apollo in the Forge of Vulcan	painting by Diego de Velázquez	Apollo in the Forge of Vulcan
Q145093	Apostolic Palace	official residence of the Pope in Vatican City	Apostolic Palace
Q620402	Apostolic Vicariate of Puerto Maldonado		Apostolic Vicariate of Puerto Maldonado
Q4780754	Apotheosis of Democracy	artwork by Paul Wayland Bartlett	Apotheosis of Democracy
Q4780753	Apotheosis of St. Louis		Apotheosis of St. Louis
Q4780879	Appalachian Trail Museum		Appalachian Trail Museum
Q688257	Appenzell	town in Switzerland	Appenzell
Q2175234	Appenzell Castle		Appenzell Castle
Q4135521	Apple Capital Museum		Apple Capital Museum
Q4781404	Appleton Museum of Art	museum in Ocala, Florida	Appleton Museum of Art
Q249373	Applied Physics Laboratory	university-affiliated research center	Applied Physics Laboratory
Q4781652	Appomattox		Appomattox (statue)
Q103676	Aprelevka		Aprelevka
Q15764	Apsheronsk	town in Krasnodar Krai, Russia	Apsheronsk
Q4653501	AP State Archaeology Museum		AP State Archaeology Museum
Q584088	Aqaba Archaeological Museum		Aqaba Archaeological Museum
Q4653512	AQ'A Hiroshima Center City		AQ'A Hiroshima Center City
Q604615	Aqmola Oblast		Akmolinsk Oblast (Russian Empire)
Q4782699	Aquamarine Fukushima	aquarium in Iwaki, Fukushima, Japan	Aquamarine Fukushima
Q2191298	Aquanura		Aquanura
Q4782624	Aqua World	aquarium in Oarai, Ibaraki, Japan	Aqua World
Q4783325	Arabella Country Estate		Arabella Country Estate
Q7172	Arab League	organisation of Arab states	Arab League
Q860166	Arab World Institute	Museum in Paris, France	Arab World Institute
Q190687	Aragua	state of Venezuela	Aragua
Q103694	Aramil		Aramil
Q626670	Araure		Araure
Q14708728	A. R. Bowman Memorial Museum		A. R. Bowman Memorial Museum
Q4784929	Arbre Serpents	artwork by Niki de Saint Phalle	Arbre Serpents
Q631075	Arc de Triomf		Arc de Triomf
Q631871	ArcelorMittal Orbit	sculpture and observation tower in the Olympic Park in Stratford, London	ArcelorMittal Orbit
Q11310066	Archaeological Museum, Jaffna		Archaeological Museum, Jaffna
Q636891	Archaeological Museum of Alicante		Archaeological Museum of Alicante
Q4785389	Archaeological Museum of Argos		Archaeological Museum of Argos
Q4785390	Archaeological Museum of Arta		Archaeological Museum of Arta
Q4785399	Archaeological Museum of Chania		Archaeological Museum of Chania
Q3556988	Archaeological Museum of Delos	museum on the island of Delos, Greece	Archaeological Museum of Delos
Q4785396	Archaeological Museum of Dion		Archaeological Museum of Dion
Q4785401	Archaeological Museum of Epidaurus		Archaeological Museum of Epidaurus
Q9046772	Archaeological Museum of Gandia		Archaeological Museum of Gandia
Q4785404	Archaeological Museum of Kavala		Archaeological Museum of Kavala
Q4785413	Archaeological Museum of Manisa		Archaeological Museum of Manisa
Q4785415	Archaeological Museum of Messenia		Archaeological Museum of Messenia
Q637038	Archaeological Museum of Olympia		Archaeological Museum of Olympia
Q637025	Archaeological Museum of Patras		Archaeological Museum of Patras
Q3329470	Archaeological Museum of Populonia		Archaeological Museum of Populonia
Q4785434	Archaeological Museum of Samothrace		Archaeological Museum of Samothrace
Q4785443	Archaeological Museum of the American University of Beirut		Archaeological Museum of the American University of Beirut
Q2658285	Archaeological Museum of Thessaloniki		Archaeological Museum of Thessaloniki
Q2351445	Archaeological Museum Osijek		Archaeological Museum Osijek
Q4785376	Archaeological Museum, Thrissur		Archaeological Museum, Thrissur
Q348831	Archangelgorod Governorate		Archangelgorod Governorate
Q636943	Archäologisches Museum Hamburg	Archaeologic and local historic museum in Hamburg, Germany	Archäologisches Museum Hamburg
Q4785610	Archbishop Hanna High School	private Catholic high school in Sonoma, California	Archbishop Hanna High School
Q636389	Archbishopric of Magdeburg		Archbishopric of Magdeburg
Q1939386	Archbishopric of Riga		Archbishopric of Riga
Q701614	Archbishopric of Salzburg		Archbishopric of Salzburg
Q699964	Archduchy of Austria	fief of the Holy Roman Empire	Archduchy of Austria
Q637061	Archeological Museum of Seville		Archeological Museum of Seville
Q634951	Architectural Association School of Architecture	independent school of architecture in the UK	Architectural Association School of Architecture
Q15091408	Archive of Serbia	national archive of Serbia	Archive of Serbia
Q2860568	Archives of American Art		Archives of American Art
Q4787294	Archives of American Gardens		Archives of American Gardens
Q2860440	Archives of Yugoslavia	archives of Yugoslavia	Archives of Yugoslavia
Q1567576	Arch of Hadrian		Arch of Hadrian (Athens)
Q673942	Arctic and Antarctic Museum		Arctic and Antarctic Museum
Q103747	Ardatov	town in Russia	Ardatov (town), Republic of Mordovia
Q905459	Ardatov, Nizhny Novgorod Oblast		Ardatov, Nizhny Novgorod Oblast
Q3266296	Ardatovsky District, Nizhny Novgorod Oblast		Ardatovsky District, Nizhny Novgorod Oblast
Q3148	Ardèche	French department	Ardèche
Q3164	Ardennes	department in France	Ardennes (department)
Q46736	Ardon		Ardon, Republic of North Ossetia–Alania
Q4787763	Ard Tlaili		Ard Tlaili
Q640728	Arecibo	municipality on the northern coast of Puerto Rico	Arecibo, Puerto Rico
Q1815575	Areeiro	metro station in Lisbon, Portugal	Areeiro (Lisbon Metro)
Q982837	Arena Linköping		Linköping Arena
Q551530	Arenberg		Arenberg
Q1094340	Åre Old Church		Åre Old Church
Q3360701	Åre railway station		Åre railway station
Q4788380	Are Years What?	artwork by Mark di Suvero	Are Years What? (for Marianne Moore)
Q643835	Arfurt		Arfurt
Q315703	Argao	municipality in the province of Cebu, Philippines	Argao, Cebu
Q414	Argentina	country in South America	Argentina
Q4789616	Argo	sculpture by Alexander Liberman	Argo (Liberman)
Q649429	Argos	town in Indiana	Argos, Indiana
Q649750	Argos and Nauplia		Argos and Nauplia
Q14688292	Argos Izaak Walton League Historic District	Indiana chapter location of the Izaak Walton League of America & historic district	Argos Izaak Walton League Historic District
Q14716063	Argus Museum		Argus Museum
Q3184	Ariège	French department	Ariège (department)
Q201325	Ariel University	public university in Ariel in the West Bank	Ariel University
Q219926	Aris Thessaloniki F.C.	Aris Thessaloniki F.C. is a Greek Football Club.	Aris F.C. (Thessaloniki)
Q667568	Aristotle University of Thessaloniki		Aristotle University of Thessaloniki
Q4791118	Aritaki Arboretum		Aritaki Arboretum
Q4069233	Arizona Museum of Natural History		Arizona Museum of Natural History
Q4791377	Arizona Railway Museum		Arizona Railway Museum
Q670002	Arizona Territory	US 19th century-early 20th century territory	Arizona Territory
Q4791468	Arizona Women's Hall of Fame		Arizona Women's Hall of Fame
Q103826	Arkadak		Arkadak
Q671843	Arkadaş Theater		Arkadaş Theater
Q1612	Arkansas	state of the United States of America	Arkansas
Q1851	Arkhangelsk	city in the northwest of Russia	Arkhangelsk
Q1540280	Arkhangelsk Governorate		Arkhangelsk Governorate
Q777030	Arkhangelsky District		Arkhangelsky District
Q632454	Arkhara		Arkhara
Q1770571	Ark Hills		Ark Hills
Q15767	Armavir	city in Krasnodar Krai, Russia	Armavir, Russia
Q4793001	Armed Forces Museum		Armed Forces Museum (Norway)
Q4793164	Armenian Center for Contemporary Experimental Art		Armenian Center for Contemporary Experimental Art
Q4069721	Armenian College		Armenian College (Kolkata)
Q4793174	Armenian Earthquake	artwork by F. Sogoyan	Armenian Earthquake (Sogoyan)
Q335088	Armenian Kingdom of Cilicia		Armenian Kingdom of Cilicia
Q4793194	Armenian Library and Museum of America		Armenian Library and Museum of America
Q139730	Armenian oblast		Armenian Oblast
Q296782	ARM Holdings	British multinational semiconductor and software design company	ARM Holdings
Q4793603	Armistead Monument	monument in Baltimore, Maryland, USA	Armistead Monument
Q4794226	Army Quartermaster Museum		Army Quartermaster Museum
Q1015314	Ärna Airbase		Ärna
Q627418	Árni Magnússon Institute for Icelandic Studies		Árni Magnússon Institute for Icelandic Studies
Q4795363	Arnolfini		Arnolfini
Q7924	Arnsberg	administrative subdivision and region of North Rhine-Westphalia, Germany	Arnsberg (region)
Q296962	ARoS Aarhus Kunstmuseum		ARoS Aarhus Kunstmuseum
Q698429	Arosvallen		Arosvallen
Q4069871	Arpachin		Arpachin
Q716162	Arrival of the Hungarians		Arrival of the Hungarians
Q4796180	Arrowhead Provincial Park	provincial park of Ontario, Canada	Arrowhead Provincial Park
Q1936053	Arroyo Naranjo		Arroyo Naranjo
Q4796396	Arsenal Football Club Museum		Arsenal Football Club Museum
Q103850	Arsenyev	town in Primorsky Krai, Russia	Arsenyev
Q2116087	Arshan	resort in Turkey	Arshan, Republic of Buryatia
Q4796552	Arsin Arena	indoor volleyball venue located in Arsin town of Trabzon Province	Arsin Arena
Q271194	Årstabroarna	two parallel railway bridges between Årsta and Södermalm in Stockholm, Sweden	Årstabroarna
Q565694	Årsta Castle		Årsta Castle
Q1024886	Arsuf		Arsuf
Q4797159	Art and Culture Center of Hollywood		Art and Culture Center of Hollywood
Q4796733	Art Center Nabi		Art Center Nabi
Q115325	Artemisa Province		Artemisa Province
Q705545	Art Gallery of Alberta		Art Gallery of Alberta
Q2881135	Art Gallery of Ballarat		Art Gallery of Ballarat
Q705551	Art Gallery of New South Wales		Art Gallery of New South Wales
Q4135250	Art Gallery of Nova Scotia		Art Gallery of Nova Scotia
Q670250	Art Gallery of Ontario	art museum in Toronto	Art Gallery of Ontario
Q4796832	Art Gallery of Peterborough		Art Gallery of Peterborough
Q705557	Art Gallery of South Australia		Art Gallery of South Australia
Q4796831	Art Gallery of Southwestern Manitoba		Art Gallery of Southwestern Manitoba
Q4796836	Art Gallery of Sudbury		Art Gallery of Sudbury
Q4796833	Art Gallery of Western Australia		Art Gallery of Western Australia
Q4796834	Art Gallery of Windsor		Art Gallery of Windsor
Q259767	Arthur M. Sackler Gallery	art museum in Washington, D.C.	Arthur M. Sackler Gallery
Q712334	Arti		Arti
Q16603	Artigas Department	department of Uruguay	Artigas Department
Q712567	Artigas, Uruguay	capital of the Artigas Department, Uruguay	Artigas, Uruguay
Q4797206	Art in General		Art in General
Q4797211	Art in Perpetuity Trust		Art in Perpetuity Trust
Q239303	Art Institute of Chicago	art museum and school in Chicago	Art Institute of Chicago
Q1203653	Artlish Caves Provincial Park		Artlish Caves Provincial Park
Q2864551	Art Mûr		Art Mûr
Q2028327	Art Museum of Georgia	museum in Tbilisi, Georgia	Art Museum of Georgia
Q4796987	Art Museum of Southeast Texas		Art Museum of Southeast Texas
Q4796989	Art Museum of the Americas	art museum in Washington, D.C.	Art Museum of the Americas
Q4796990	Art Museum of the University of Memphis		Art Museum of the University of Memphis
Q4801400	Artpace		Artpace
Q391613	Art Pavilion in Zagreb		Art Pavilion in Zagreb
Q2744014	ArtScience Museum		ArtScience Museum
Q4801437	Arts Club of Chicago		Arts Club of Chicago
Q4801558	Artsonje Center		Artsonje Center
Q7714615	Arts University Bournemouth	further and higher education university college based in Poole, United Kingdom	Arts University Bournemouth
Q705767	Art Tower Mito		Art Tower Mito
Q103993	Artyom	city in Russia	Artyom, Russia
Q104010	Artyomovsk	town in Russia	Artyomovsk, Russia
Q1349741	Arundel Cathedral	Roman Catholic cathedral in Arundel, West Sussex, England	Arundel Cathedral
Q4802241	Arundel Museum		Arundel Museum
Q717105	Arvfurstens palats		Arvfurstens palats
Q1430874	Arvidsjaur Airport		Arvidsjaur Airport
Q103789	Arzamas		Arzamas
Q1650986	Arzamassky District		Arzamassky District
Q4803387	Asahikawa Museum of Sculpture		Asahikawa Museum of Sculpture
Q993926	Asahiyama Zoo		Asahiyama Zoo
Q4803474	Asama Volcano Museum		Asama Volcano Museum
Q4803495	Asamushi Aquarium	aquarium in Aomori, Aomori Prefecture, Japan	Asamushi Aquarium
Q650851	Asamushi-Onsen Station		Asamushi-Onsen Station
Q4803528	Asano Junior & Senior High School		Asano Junior & Senior High School
Q104059	Asbest		Asbest
Q202819	Ascari Cars	British automobile manufacturer	Ascari Cars
Q4803829	Ascension	artwork by Lucien Wercollier	Ascension (sculpture)
Q4803862	Ascent the Wind	artwork by Michael Helbing	Ascent the Wind
Q7768	ASEAN	international organisation of Southeast Asian countries	Association of Southeast Asian Nations
Q104262	Asha		Asha, Russia
Q722071	Ashanti Empire		Ashanti Empire
Q4804612	Ashbel Parsons Willard	artwork by Henry Dexter	Ashbel Parsons Willard (bust)
Q2866479	Ashbridge Estate		Ashbridge Estate
Q491626	Ashe County	county in North Carolina, USA	Ashe County, North Carolina
