Q1189954	Mines ParisTech		Mines ParisTech
Q1189955	Musée de l'Air		Musée de l'Air
Q1190227	Andalgalá Department		Andalgalá Department
Q1190582	Bessarabia Governorate		Bessarabia Governorate
Q1190639	Nemi ships		Nemi ships
Q1191042	Edo-Tokyo Museum		Edo-Tokyo Museum
Q1191066	San Carlos Department, Mendoza		San Carlos Department, Mendoza
Q119160	Museum of Domestic Design and Architecture		Museum of Domestic Design and Architecture
Q1192174	Fuji-Q Highland		Fuji-Q Highland
Q1192872	Srednyaya Akhtuba		Srednyaya Akhtuba
Q1192881	Tatyshlinsky District		Tatyshlinsky District
Q11938049	Museum of Cretan Ethnology		Museum of Cretan Ethnology
Q1194661	Uchalinsky District		Uchalinsky District
Q1195704	Verkh-Borovlyanka		Verkh-Borovlyanka
Q1195916	Central Bank of Iceland		Central Bank of Iceland
Q1196057	Santa Fe Institute		Santa Fe Institute
Q119684	Malmö City Library		Malmö City Library
Q119695	Governorate of New Castile		Governorate of New Castile
Q11974541	Havering Museum		Havering Museum
Q11995980	Danish Police Museum		Danish Police Museum
Q1200076	Hiroshima Peace Memorial Museum		Hiroshima Peace Memorial Museum
Q120076	Vaux Moise		Vaux Moise
Q1200969	Finnish National Theatre		Finnish National Theatre
Q120275	Atlingbo Church		Atlingbo Church
Q120299	Khadyzhensk		Khadyzhensk
Q1203653	Artlish Caves Provincial Park		Artlish Caves Provincial Park
Q1204253	Yoyogi Park		Yoyogi Park
Q12053125	Bell Homestead National Historic Site		Bell Homestead National Historic Site
Q12053604	British Mauritius		British Mauritius
Q1205547	Terek Oblast		Terek Oblast
Q12055562	Coventry History Centre		Coventry History Centre
Q1205606	German Ivory Museum Erbach		German Ivory Museum Erbach
Q12059453	Hampton Roads Naval Museum		Hampton Roads Naval Museum
Q12060805	Isle of Wight Bus & Coach Museum		Isle of Wight Bus & Coach Museum
Q12061120	Leavenworth Nutcracker Museum		Leavenworth Nutcracker Museum
Q12061481	Margam Castle		Margam Castle
Q12061716	Merseyside Maritime Museum		Merseyside Maritime Museum
Q12062380	National Coal Mining Museum for England		National Coal Mining Museum for England
Q12063610	Naval Museum of Armament & Technology		Naval Museum of Armament & Technology
Q12070854	The Art League of Daytona Beach		The Art League of Daytona Beach
Q1207208	Hiroshima Peace Memorial Park		Hiroshima Peace Memorial Park
Q12073312	Yangzhou Museum		Yangzhou Museum
Q1207561	Dhar State		Dhar State
Q1207641	Dhenkanal State		Dhenkanal State
Q1207989	Yokohama Marine Tower		Yokohama Marine Tower
Q12100452	National Museum-Preserve "Battle for Kyiv 1943"		National Museum-Preserve "Battle for Kyiv 1943"
Q1210322	Slavyanka, Primorsky Krai		Slavyanka, Primorsky Krai
Q1210332	Korf		Korf, Russia
Q121233	Boyacá Department		Boyacá Department
Q12126543	Chitral		Chitral
Q1213720	NH Grand Hotel Krasnapolsky		NH Grand Hotel Krasnapolsky
Q1213729	National Institute of Polar Research		National Institute of Polar Research (Japan)
Q121395	Port Shepstone		Port Shepstone
Q1216286	Draped Seated Woman 1957–58		Draped Seated Woman 1957–58
Q1220336	The Right Honourable John G. Diefenbaker Centre for the Study of Canada		The Right Honourable John G. Diefenbaker Centre for the Study of Canada
Q1221513	Grand Hôtel		Grand Hôtel (Stockholm)
Q1228416	Ahrensbök Charterhouse		Ahrensbök Charterhouse
Q1229367	Empúries		Empúries
Q1229689	District Six		District Six
Q1229770	Museum of John Paul II Collection		Museum of John Paul II Collection
Q1230446	Wenden Voivodeship		Wenden Voivodeship
Q12307465	Danish Museum of Hunting and Forestry		Danish Museum of Hunting and Forestry
Q12313434	Galerie Birch		Galerie Birch
Q123198	Mae Yom National Park		Mae Yom National Park
Q12330222	Oluf Høst Museum		Oluf Høst Museum
Q1233430	Dobrinka, Lipetsk Oblast		Dobrinka, Lipetsk Oblast
Q1233549	Dobrovolsk		Dobrovolsk
Q1233774	Dockstavarvet		Dockstavarvet
Q12346147	Jamestown Settlement		Jamestown Settlement
Q1235762	Kapelludden lighthouse		Kapelludden lighthouse
Q1236657	Kalevala, Russia		Kalevala, Russia
Q1238576	Domnarvsvallen		Domnarvsvallen
Q1240765	Egvekinot		Egvekinot
Q124304	Kista Science Tower		Kista Science Tower
Q1246991	Stockholm Public Library		Stockholm Public Library
Q124882	IT University of Copenhagen		IT University of Copenhagen
Q1249027	Peabody Museum of Archaeology and Ethnology		Peabody Museum of Archaeology and Ethnology
Q1249732	Vidyayevo		Vidyayevo
Q12499664	Museum Radya Pustaka		Radya Pustaka Museum
Q1250076	Gojra		Gojra
Q1250208	Stickeen Territories		Stickeen Territories
Q1250763	Emirate of Sicily		Emirate of Sicily
Q125085	Lomsdal–Visten National Park		Lomsdal–Visten National Park
Q1251261	Wah Cantonment		Wah Cantonment
Q1251321	Royal Cornwall Museum		Royal Cornwall Museum
Q1252307	Yaroslavsky, Primorsky Krai		Yaroslavsky, Primorsky Krai
Q1252744	Jind State		Jind State
Q1252806	Mandi Bahauddin		Mandi Bahauddin
Q1254010	Kleanthis Vikelidis Stadium		Kleanthis Vikelidis Stadium
Q1256430	Thaba 'Nchu		Thaba 'Nchu
Q1258370	Drents Museum		Drents Museum
Q1258421	Strossmayer Gallery of Old Masters		Strossmayer Gallery of Old Masters
Q125922	Institute for Museum Research		Institute for Museum Research
Q1260226	Dreamflight		Dreamflight
Q1260353	Eyik		Eyik
Q1262183	Electricity Museum		Electricity Museum (Lisbon)
Q1262745	Duarte Province		Duarte Province
Q126274	Nordstan		Nordstan
Q1263910	Museum of 4 July		Museum of 4 July
Q126397	Aspire		Aspire (sculpture)
Q1265538	Dundee, KwaZulu-Natal		Dundee, KwaZulu-Natal
Q1266330	Dunvegan Castle		Dunvegan Castle
Q1266990	Khonuu		Khonuu
Q126758	Chernogorsk		Chernogorsk
Q1267630	Metallostroy		Metallostroy
Q1267958	Tel Aviv Museum of Art		Tel Aviv Museum of Art
Q1270469	Tresticklan National Park		Tresticklan National Park
Q1270723	Scuola Grande di San Rocco		Scuola Grande di San Rocco
Q1271216	Poltava Governorate		Poltava Governorate
Q1271523	Upper Senegal and Niger		Upper Senegal and Niger
Q1271635	Thessaloniki Science Center and Technology Museum		Thessaloniki Science Center and Technology Museum
Q1273393	E.ON Arena		E.ON Arena
Q12736098	National Museum of History of Moldova		National Museum of History of Moldova
Q12739584	Roossenekal		Roossenekal
Q1274511	Moderna Museet		Moderna Museet
Q12750429	Gradište		Gradište (Binačko)
Q1275123	Museum of Roman Civilization		Museum of Roman Civilization
Q1275240	Suntar (rural locality)		Suntar (rural locality)
Q127722	Cathedral of Our Lady of the Immaculate Conception		Cathedral of Our Lady of the Immaculate Conception, Maputo
Q1277393	National Museum of Serbia		National Museum of Serbia
Q1278593	Museum of Chinese in America		Museum of Chinese in America
Q1278808	Eberhard-Ludwigs-Gymnasium		Eberhard-Ludwigs-Gymnasium
Q127887	Black Sea Governorate		Black Sea Governorate
Q128325	Bank of Korea Museum		Bank of Korea Museum
Q1283585	Edendale, KwaZulu-Natal		Edendale, KwaZulu-Natal
Q12857435	Lithuanian Road Museum		Lithuanian Road Museum
Q1285902	University of Pennsylvania Museum of Archaeology and Anthropology		University of Pennsylvania Museum of Archaeology and Anthropology
Q12859606	Sargodha Division		Sargodha Division
Q1286799	Natural History Museum of Bern		Natural History Museum of Bern
Q12874474	Barony of Nikli		Barony of Nikli
Q12874476	Barony of Kalavryta		Barony of Kalavryta
Q1287997	Pobednik		Pobednik
Q1289781	Colossus of Constantine		Colossus of Constantine
Q1290362	Museo Mitre		Museo Mitre
Q1290510	Museum of Contemporary Art		Museum of Contemporary Art, Belgrade
Q129195	Ilmenau University of Technology		Technische Universität Ilmenau
Q129237	Trust Territory of the Pacific Islands		Trust Territory of the Pacific Islands
Q1292442	Suomenlinna		Suomenlinna
Q1295618	Eesti Päevaleht		Eesti Päevaleht
Q1298335	Moerenuma Park		Moerenuma Park
Q12987006	Batticaloa Museum		Batticaloa Museum
Q129904	Centro Cultural Border		Centro Cultural Border (Mexico City)
Q1300624	Japan Atomic Energy Agency		Japan Atomic Energy Agency
Q13022444	Chulachomklao bridge		Chulachomklao Bridge
Q13023633	Sunthorn Phu Memorial		Sunthorn Phu Memorial
Q13024191	Tat Ton National Park		Tat Ton National Park
Q13024204	Sai Thong National Park		Sai Thong National Park
Q13024211	Khao Lampi-Hat Thai Mueang National Park		Khao Lampi–Hat Thai Mueang National Park
Q13035767	Pevensey, KwaZulu-Natal		Pevensey, KwaZulu-Natal
Q13037117	National Archives of Albania		Albanian National Archives
Q13043217	Museum of Local History in Ulcinj		Museum of Local History in Ulcinj
Q13060293	Majdanek State Museum		Majdanek State Museum
Q1306949	Beijing Hotel		Beijing Hotel
Q130773	Gibraltar Chronicle		Gibraltar Chronicle
Q130775	Gibraltar Museum		Gibraltar Museum
Q1311742	Ambarawa Railway Museum		Ambarawa Railway Museum
Q1311779	Slovenian Railway Museum		Slovenian Railway Museum
Q1311825	Warsaw Railway Museum		Warsaw Railway Museum
Q1312268	University of California Museum of Paleontology		University of California Museum of Paleontology
Q131337	Azerbaijan Soviet Socialist Republic		Azerbaijan Soviet Socialist Republic
Q1315213	Davis Station		Davis Station
Q131617	Deutsches Museum		Deutsches Museum
Q131662	Polokwane		Polokwane
Q1321636	Nikolskoye, Kamchatka Krai		Nikolskoye, Kamchatka Krai
Q1321655	Toyo University		Toyo University
Q1321874	National Museum Cardiff		National Museum Cardiff
Q1322278	Matenadaran		Matenadaran
Q1322403	Real Academia de Bellas Artes de San Fernando		Real Academia de Bellas Artes de San Fernando
Q1322466	Museum of Sex		Museum of Sex
Q1322662	Principality of Chernigov		Principality of Chernigov
Q1322807	Doi Khun Tan National Park		Doi Khun Tan National Park
Q1322875	Doi Luang National Park		Doi Luang National Park
Q1323293	Royal Jewelry Museum		Royal Jewelry Museum
Q1326393	Rambergsvallen		Rambergsvallen
Q1327180	Moscow Paleontological Museum		Moscow Paleontological Museum
Q132724	Borodino		Borodino, Krasnoyarsk Krai
Q1327341	Quttinirpaaq National Park		Quttinirpaaq National Park
Q132739	Bronnitsy		Bronnitsy
Q1327713	National Astronomical Observatory of Japan		National Astronomical Observatory of Japan
Q1327757	Aiguebelle National Park		Aiguebelle National Park
Q1327997	Îles-de-Boucherville National Park		Îles-de-Boucherville National Park
Q132806	Bugulma		Bugulma
Q132829	Buguruslan		Buguruslan
Q132846	Buinsk		Buinsk, Republic of Tatarstan
Q1329151	Yamaska National Park		Yamaska National Park
Q132939	Buturlinovka		Buturlinovka
Q132957	Valuyki		Valuyki, Belgorod Oblast
Q132974	Venyov		Venyov
Q132977	Vereshchagino		Vereshchagino, Vereshchaginsky District, Perm Krai
Q133029	Verkhny Tagil		Verkhny Tagil
Q133033	Verkhny Ufaley		Verkhny Ufaley
Q133037	Verkhnyaya Pyshma		Verkhnyaya Pyshma
Q133045	Verkhnyaya Salda		Verkhnyaya Salda
Q133075	Vidnoye		Vidnoye, Moscow Oblast
Q133089	Vilyuysk		Vilyuysk
Q133093	Vilyuchinsk		Vilyuchinsk
Q133099	Vikhorevka		Vikhorevka
Q133102	Vichuga		Vichuga
Q133175	Volgodonsk		Volgodonsk
Q133293	Volzhsk		Volzhsk
Q133299	Vuktyl		Vuktyl
Q1333965	Volhynian Governorate		Volhynian Governorate
Q133416	Volsk		Volsk
Q1334270	Norwegian Maritime Museum		Norwegian Maritime Museum
Q1334582	University of Liège		University of Liège
Q1336277	The Children's Museum of Indianapolis		The Children's Museum of Indianapolis
Q1337549	Vaasa Province		Vaasa Province
Q133825	Voskresensk		Voskresensk, Moscow Oblast
Q133838	Votkinsk		Votkinsk
Q1338484	Polish National Radio Symphony Orchestra		Polish National Radio Symphony Orchestra
Q13385030	Yevpatoria RT-70 radio telescope		Yevpatoria RT-70 radio telescope
Q1339143	Empangeni		Empangeni
Q13406159	Ambrolauri Museum of Fine Arts		Ambrolauri Museum of Fine Arts
Q13415118	Fondation Carmignac		Fondation Carmignac
Q1341607	Stade Marcel Picot		Stade Marcel Picot
Q1341687	SanGimignano1300		SanGimignano1300
Q134169	Vysokovsk		Vysokovsk
Q13417611	NATO Standardization Agency		NATO Standardization Agency
Q134181	Vyshny Volochyok		Vyshny Volochyok
Q13420333	Warsaw Department		Warsaw Department
Q134206	Vyazemsky		Vyazemsky, Khabarovsk Krai
Q13427044	Bishopric of Würzburg		Bishopric of Würzburg
Q134302	Vyatskiye Polyany		Vyatskiye Polyany
Q134366	Gadzhiyevo		Gadzhiyevo
Q134375	Galich		Galich, Russia
Q1343912	National Museum of Saudi Arabia		National Museum of Saudi Arabia
Q134446	Golitsyno		Golitsyno, Moscow Oblast
Q134483	Gornozavodsk		Gornozavodsk, Perm Krai
Q134493	Gornyak		Gornyak, Altai Krai
Q134506	Gorodets		Gorodets, Nizhny Novgorod Oblast
Q134656	Gremyachinsk		Gremyachinsk
Q134663	Gryazi		Gryazi
Q134670	Gubakha		Gubakha
Q134679	Gubkin		Gubkin
Q134686	Gubkinsky		Gubkinsky (town)
Q134699	Gukovo		Gukovo
Q134707	Guryevsk		Guryevsk, Kaliningrad Oblast
Q134717	Guryevsk		Guryevsk, Kemerovo Oblast
Q134732	Gusinoozyorsk		Gusinoozyorsk
Q134735	Gus-Khrustalny		Gus-Khrustalny (town)
Q134752	Dalmatovo		Dalmatovo
Q134760	Dalnerechensk		Dalnerechensk
Q1347765	Nakhichevan-on-Don		Nakhichevan-on-Don
Q134776	Dankov		Dankov
Q13477898	Museum of Musical Instruments, Céret		Museum of Musical Instruments, Céret
Q134786	Dedovsk		Dedovsk
Q1351061	Salk Institute for Biological Studies		Salk Institute for Biological Studies
Q135161	Desnogorsk		Desnogorsk
Q135213	Divnogorsk		Divnogorsk
Q1352282	National Archaeological Museum of Spain		National Archaeological Museum of Spain
Q13523064	Barony of Vostitsa		Barony of Vostitsa
Q13526786	Barony of Patras		Barony of Patras
Q135275	Digora		Digora
Q13537095	Barony of Geraki		Barony of Geraki
Q1353869	Melbourne Museum		Melbourne Museum
Q135394	Dolgoprudny		Dolgoprudny
Q135406	Dolinsk		Dolinsk, Sakhalin Oblast
Q135410	Domodedovo		Domodedovo (town)
Q135427	Donskoy		Donskoy, Tula Oblast
Q135473	Dubovka		Dubovka, Dubovsky District, Volgograd Oblast
Q135482	Dudinka		Dudinka
Q135549	Dyurtyuli		Dyurtyuli
Q1356004	Jakarta History Museum		Jakarta History Museum
Q1356138	National Museum, New Delhi		National Museum, New Delhi
Q135650	Yelabuga		Yelabuga
Q135665	Yemanzhelinsk		Yemanzhelinsk
Q135675	Yemva		Yemva
Q135686	Yeniseysk		Yeniseysk
Q13570136	Liljan patsas		Liljan patsas
Q135754	Yershov		Yershov, Saratov Oblast
Q135809	Yefremov		Yefremov (town)
Q13581438	Auckland Province		Auckland Province
Q1359686	Altuna Runestone		Altuna Runestone
Q135968	Zheleznogorsk-Ilimsky		Zheleznogorsk-Ilimsky
Q1359892	Tokyo International Forum		Tokyo International Forum
Q13606009	Barony of Chalandritsa		Barony of Chalandritsa
Q1361436	Qatar National Library		Qatar National Library
Q1362137	Grands-Ormes Ecological Reserve		Grands-Ormes Ecological Reserve
Q136223	Zherdevka		Zherdevka, Tambov Oblast
Q1362339	Grenzlandtheater Aachen		Grenzlandtheater Aachen
Q1362638	National Art Center		The National Art Center, Tokyo
Q136310	Zhigulyovsk		Zhigulyovsk
Q1363442	Kulturen		Kulturen
Q136456	Zavitinsk		Zavitinsk
Q136471	Zavodoukovsk		Zavodoukovsk
Q1364900	Indian Museum		Indian Museum
Q1365002	Phra Bang		Phra Bang
Q1365061	Aizuwakamatsu Castle		Aizuwakamatsu Castle
Q136528	Zavolzhye		Zavolzhye, Nizhny Novgorod Oblast
Q136551	Zadonsk		Zadonsk
Q136576	Zainsk		Zainsk
Q136585	Zakamensk		Zakamensk
Q1366119	San Pedro de Macorís Province		San Pedro de Macorís Province
Q136629	Zaozyorsk		Zaozyorsk
Q136669	Zapolyarny		Zapolyarny, Murmansk Oblast
Q13668666	Independence Palace, Minsk		Independence Palace, Minsk
Q136715	Zarechny		Zarechny, Penza Oblast
Q13674616	Mona Bismarck American Center for art & culture		Mona Bismarck American Center for Art & Culture
Q136758	Zarechny		Zarechny, Sverdlovsk Oblast
Q136792	Zarinsk		Zarinsk
Q136813	Zvenigovo		Zvenigovo
Q1368174	Esperanza Base		Esperanza Base
Q136834	Zvenigorod		Zvenigorod
Q1368396	Museo Picasso Málaga		Museo Picasso Málaga
Q136848	Zverevo		Zverevo
Q1368518	Esrange		Esrange
Q1369326	Estadio Latinoamericano		Estadio Latinoamericano
Q1370434	Estosadok		Estosadok
Q13708140	Nemrik 9		Nemrik 9
Q1372345	Kuopio Province		Kuopio Province
Q1372937	Uusimaa Province		Uusimaa Province
Q1373959	Klyuchi, Kamchatka Krai		Klyuchi, Kamchatka Krai
Q1375103	Universal Studios Japan		Universal Studios Japan
Q1375154	Kingdom of Kashi		Benares State
Q1377179	European Agency for Reconstruction		European Agency for Reconstruction
Q1378418	Alsheyevsky District		Alsheyevsky District
Q1378533	Hibiya Park		Hibiya Park
Q138131	Gripenberg Castle		Gripenberg Castle
Q1381495	Garhwal Kingdom		Garhwal Kingdom
Q1381855	Evenburg		Evenburg
Q1382252	Bergara		Bergara
Q1384356	EMP Museum		EMP Museum
Q1384737	Exposition Internationale du Surréalisme		Exposition Internationale du Surréalisme
Q138521	North-Western Provinces		North-Western Provinces
Q1390649	Ufa Governorate		Ufa Governorate
Q1391289	Turner Contemporary		Turner Contemporary
Q1391769	Science World		Science World (Vancouver)
Q1393304	Imperial War Museum North		Imperial War Museum North
Q1393348	Oswaldo Cruz		Oswaldo Cruz, Rio de Janeiro
Q1393801	Ruthenian Voivodeship		Ruthenian Voivodeship
Q1393988	City Hall, Helsinki		Helsinki City Hall
Q1395320	Duchy of Siewierz		Duchy of Siewierz
Q1395427	Piet Retief, Mpumalanga		Piet Retief, Mpumalanga
Q1395482	Monts-Valin National Park		Monts-Valin National Park
Q139730	Armenian oblast		Armenian Oblast
Q139840	Zernograd		Zernograd
Q139948	Khanate of Kalat		Khanate of Kalat
Q1400154	Federated Malay States		Federated Malay States
Q1400792	Rietburg		Rietburg
Q140087	Zlatoust		Zlatoust
Q1402157	Koporye		Koporye
Q1404331	Crossing of the Red Sea		Crossing of the Red Sea (Bronzino)
Q1404917	Kebnekaise mountain lodge		Kebnekaise mountain lodge
Q1405041	Ferdinand-Braun-Institut		Ferdinand-Braun-Institut
Q1405527	B of the Bang		B of the Bang
Q1408858	Boden Fortress		Boden Fortress
Q1408860	Bohus Fortress		Bohus Fortress
Q1408867	Carlsten		Carlsten
Q1408923	Karlsborg Fortress		Karlsborg Fortress
Q1412464	Rieskrater Museum		Rieskrater Museum
Q141260	Zmeinogorsk		Zmeinogorsk
Q141290	Znamensk		Znamensk, Astrakhan Oblast
Q141358	Lyubertsy		Lyubertsy
Q1413736	Tama Zoological Park		Tama Zoological Park
Q1414375	Oklahoma Panhandle		Oklahoma Panhandle
Q1414479	Museum of Papermaking in Duszniki-Zdrój		Museum of Papermaking in Duszniki-Zdrój
Q1414796	Modern Art Museum of Fort Worth		Modern Art Museum of Fort Worth
Q141538	Ivanteyevka		Ivanteyevka, Moscow Oblast
Q141578	Ivdel		Ivdel
Q1416087	Aesch Castle		Aesch Castle
Q1416870	Strömsholm Palace		Strömsholm Palace
Q1417226	Nääs Castle		Nääs Castle
Q1418074	Övedskloster Castle		Övedskloster Manor
Q1419469	South African National Gallery		South African National Gallery
Q1419574	Kiev Voivodeship		Kiev Voivodeship
Q1419584	Governorate of Livonia		Governorate of Livonia
